"세대구성 및 가구원수별 가구(일반가구) - 시군구"

"C행정구역별(시군구)","행정구역별(시군구)","C세대구성별","세대구성별","시점","일반가구 (가구)","가구원수 1명 (가구)","가구원수 2명 (가구)","가구원수 3명 (가구)","가구원수 4명 (가구)","가구원수 5명 (가구)","가구원수 6명 (가구)","가구원수 7명 이상 (가구)","평균 가구원수 (명)"
'21510," 기장군",'105," 가구주+기타친인척",2018,61.0000,X,56.0000,X,X,X,X,X,2.10000
'21510," 기장군",'106," 기타",2018,334.0000,X,166.0000,156.0000,11.0000,X,X,X,2.50000
'21510," 기장군",'20,"2세대 가구",2018,30389.0000,X,5395.0000,12630.0000,10409.0000,1747.0000,178.0000,30.0000,3.30000
'21510," 기장군",'201," 부부+미혼자녀",2018,20598.0000,X,X,9452.0000,9559.0000,1463.0000,106.0000,18.0000,3.60000
'21510," 기장군",'202," 부+미혼자녀",2018,1580.0000,X,1082.0000,434.0000,55.0000,8.0000,X,X,2.40000
'21510," 기장군",'203," 모+미혼자녀",2018,4838.0000,X,3218.0000,1410.0000,197.0000,12.0000,X,X,2.40000
'21510," 기장군",'204," 부부+양친",2018,35.0000,X,X,X,35.0000,X,X,X,4.00000
'21510," 기장군",'205," 부부+한부모",2018,357.0000,X,X,357.0000,X,X,X,X,3.00000
'21510," 기장군",'206," 부부+미혼자녀+부부미혼형제자매",2018,215.0000,X,X,X,95.0000,94.0000,26.0000,X,4.70000
'21510," 기장군",'207," 조부모+미혼손자녀",2018,107.0000,X,X,78.0000,24.0000,5.0000,X,X,3.30000
'21510," 기장군",'208," 조부 또는 조모+미혼손자녀",2018,233.0000,X,192.0000,35.0000,6.0000,X,X,X,2.20000
'21510," 기장군",'209," 기타",2018,2426.0000,X,903.0000,864.0000,438.0000,165.0000,44.0000,12.0000,3.00000
'21510," 기장군",'30,"3세대 가구",2018,2891.0000,X,X,402.0000,985.0000,1021.0000,377.0000,106.0000,4.60000
'21510," 기장군",'301," 부부+미혼자녀+양친",2018,272.0000,X,X,X,X,116.0000,130.0000,26.0000,5.70000
'21510," 기장군",'302," 부부+미혼자녀+부친",2018,278.0000,X,X,X,113.0000,136.0000,26.0000,X,4.70000
'21510," 기장군",'303," 부부+미혼자녀+모친",2018,1068.0000,X,X,X,448.0000,520.0000,90.0000,10.0000,4.70000
'21510," 기장군",'304," 기타",2018,1273.0000,X,X,402.0000,424.0000,249.0000,131.0000,67.0000,4.30000
'21510," 기장군",'40,"4세대 이상 가구",2018,20.0000,X,X,X,X,5.0000,8.0000,6.0000,6.10000
'21510," 기장군",'50,"1인 가구",2018,15642.0000,15642.0000,X,X,X,X,X,X,1.00000
'21510," 기장군",'60,"비친족 가구",2018,843.0000,X,762.0000,65.0000,12.0000,X,X,X,2.10000
'22,"대구광역시",'00,"계",2018,957516.0000,269903.0000,260091.0000,208858.0000,170651.0000,38593.0000,7575.0000,1845.0000,2.50000
'22,"대구광역시",'10,"1세대 가구",2018,171771.0000,X,168273.0000,3306.0000,166.0000,23.0000,X,X,2.00000
'22,"대구광역시",'101," 부부",2018,157026.0000,X,157026.0000,X,X,X,X,X,2.00000
'22,"대구광역시",'102," 부부+미혼형제자매",2018,775.0000,X,X,759.0000,15.0000,X,X,X,3.00000
'22,"대구광역시",'103," 부부+기타친인척",2018,169.0000,X,X,155.0000,9.0000,X,X,X,3.10000
'22,"대구광역시",'104," 가구주+미혼형제자매",2018,9113.0000,X,8593.0000,502.0000,18.0000,X,X,X,2.10000
'22,"대구광역시",'105," 가구주+기타친인척",2018,678.0000,X,594.0000,63.0000,12.0000,8.0000,X,X,2.20000
'22,"대구광역시",'106," 기타",2018,4010.0000,X,2060.0000,1827.0000,112.0000,11.0000,X,X,2.50000
'22,"대구광역시",'20,"2세대 가구",2018,465407.0000,X,84099.0000,199944.0000,155638.0000,23484.0000,1943.0000,299.0000,3.30000
'22,"대구광역시",'201," 부부+미혼자녀",2018,309884.0000,X,X,147024.0000,142569.0000,19097.0000,1080.0000,114.0000,3.60000
'22,"대구광역시",'202," 부+미혼자녀",2018,25314.0000,X,16789.0000,7628.0000,838.0000,52.0000,6.0000,X,2.40000
'22,"대구광역시",'203," 모+미혼자녀",2018,81359.0000,X,53020.0000,25347.0000,2835.0000,136.0000,17.0000,X,2.40000
'22,"대구광역시",'204," 부부+양친",2018,770.0000,X,X,X,770.0000,X,X,X,4.00000
'22,"대구광역시",'205," 부부+한부모",2018,4871.0000,X,X,4871.0000,X,X,X,X,3.00000
'22,"대구광역시",'206," 부부+미혼자녀+부부미혼형제자매",2018,3126.0000,X,X,X,1393.0000,1469.0000,243.0000,21.0000,4.60000
'22,"대구광역시",'207," 조부모+미혼손자녀",2018,1927.0000,X,X,1527.0000,359.0000,37.0000,X,X,3.20000
'22,"대구광역시",'208," 조부 또는 조모+미혼손자녀",2018,3279.0000,X,2557.0000,654.0000,63.0000,5.0000,X,X,2.20000
'22,"대구광역시",'209," 기타",2018,34877.0000,X,11733.0000,12893.0000,6811.0000,2688.0000,593.0000,159.0000,3.10000
'22,"대구광역시",'30,"3세대 가구",2018,41367.0000,X,X,4859.0000,14591.0000,14901.0000,5543.0000,1473.0000,4.60000
'22,"대구광역시",'301," 부부+미혼자녀+양친",2018,4522.0000,X,X,X,X,1821.0000,2282.0000,419.0000,5.70000
'22,"대구광역시",'302," 부부+미혼자녀+부친",2018,3139.0000,X,X,X,1286.0000,1598.0000,233.0000,22.0000,4.70000
'22,"대구광역시",'303," 부부+미혼자녀+모친",2018,16624.0000,X,X,X,7237.0000,8082.0000,1205.0000,100.0000,4.60000
'22,"대구광역시",'304," 기타",2018,17082.0000,X,X,4859.0000,6068.0000,3400.0000,1823.0000,932.0000,4.30000
'22,"대구광역시",'40,"4세대 이상 가구",2018,271.0000,X,X,X,21.0000,91.0000,86.0000,73.0000,5.90000
'22,"대구광역시",'50,"1인 가구",2018,269903.0000,269903.0000,X,X,X,X,X,X,1.00000
'22,"대구광역시",'60,"비친족 가구",2018,8797.0000,X,7719.0000,749.0000,235.0000,94.0000,X,X,2.20000
'22004," 읍부",'00,"계",2018,83671.0000,19115.0000,22429.0000,20330.0000,17261.0000,3663.0000,703.0000,170.0000,2.60000
'22004," 읍부",'10,"1세대 가구",2018,15686.0000,X,15365.0000,300.0000,15.0000,5.0000,X,X,2.00000
'22004," 읍부",'101," 부부",2018,14510.0000,X,14510.0000,X,X,X,X,X,2.00000
'22004," 읍부",'102," 부부+미혼형제자매",2018,77.0000,X,X,74.0000,X,X,X,X,3.10000
'22004," 읍부",'103," 부부+기타친인척",2018,17.0000,X,X,16.0000,X,X,X,X,3.20000
'22004," 읍부",'104," 가구주+미혼형제자매",2018,675.0000,X,636.0000,38.0000,X,X,X,X,2.10000
'22004," 읍부",'105," 가구주+기타친인척",2018,52.0000,X,42.0000,X,X,X,X,X,2.40000
'22004," 읍부",'106," 기타",2018,355.0000,X,177.0000,169.0000,8.0000,X,X,X,2.50000
'22004," 읍부",'20,"2세대 가구",2018,44723.0000,X,6319.0000,19637.0000,16071.0000,2457.0000,209.0000,30.0000,3.30000
'22004," 읍부",'201," 부부+미혼자녀",2018,32584.0000,X,X,15412.0000,14983.0000,2059.0000,123.0000,7.0000,3.60000
'22004," 읍부",'202," 부+미혼자녀",2018,2127.0000,X,1379.0000,659.0000,82.0000,6.0000,X,X,2.40000
'22004," 읍부",'203," 모+미혼자녀",2018,6031.0000,X,3863.0000,1932.0000,224.0000,9.0000,X,X,2.40000
'22004," 읍부",'204," 부부+양친",2018,70.0000,X,X,X,70.0000,X,X,X,4.00000
'22004," 읍부",'205," 부부+한부모",2018,479.0000,X,X,479.0000,X,X,X,X,3.00000
'22004," 읍부",'206," 부부+미혼자녀+부부미혼형제자매",2018,326.0000,X,X,X,153.0000,145.0000,25.0000,X,4.60000
'22004," 읍부",'207," 조부모+미혼손자녀",2018,124.0000,X,X,96.0000,27.0000,X,X,X,3.20000
'22004," 읍부",'208," 조부 또는 조모+미혼손자녀",2018,242.0000,X,178.0000,57.0000,7.0000,X,X,X,2.30000
'22004," 읍부",'209," 기타",2018,2740.0000,X,899.0000,1002.0000,525.0000,237.0000,57.0000,20.0000,3.10000
'22004," 읍부",'30,"3세대 가구",2018,3309.0000,X,X,336.0000,1164.0000,1189.0000,486.0000,134.0000,4.70000
'22004," 읍부",'301," 부부+미혼자녀+양친",2018,370.0000,X,X,X,X,145.0000,191.0000,34.0000,5.70000
'22004," 읍부",'302," 부부+미혼자녀+부친",2018,278.0000,X,X,X,107.0000,142.0000,27.0000,X,4.70000
'22004," 읍부",'303," 부부+미혼자녀+모친",2018,1355.0000,X,X,X,603.0000,611.0000,127.0000,14.0000,4.70000
'22004," 읍부",'304," 기타",2018,1306.0000,X,X,336.0000,454.0000,291.0000,141.0000,84.0000,4.40000
'22004," 읍부",'40,"4세대 이상 가구",2018,26.0000,X,X,X,X,10.0000,7.0000,6.0000,5.70000
'22004," 읍부",'50,"1인 가구",2018,19115.0000,19115.0000,X,X,X,X,X,X,1.00000
'22004," 읍부",'60,"비친족 가구",2018,812.0000,X,745.0000,57.0000,8.0000,X,X,X,2.10000
'22005," 면부",'00,"계",2018,8435.0000,2719.0000,2847.0000,1560.0000,939.0000,286.0000,68.0000,16.0000,2.20000
'22005," 면부",'10,"1세대 가구",2018,2048.0000,X,2006.0000,40.0000,X,X,X,X,2.00000
'22005," 면부",'101," 부부",2018,1921.0000,X,1921.0000,X,X,X,X,X,2.00000
'22005," 면부",'102," 부부+미혼형제자매",2018,8.0000,X,X,8.0000,X,X,X,X,3.00000
'22005," 면부",'103," 부부+기타친인척",2018,X,X,X,X,X,X,X,X,3.00000
'22005," 면부",'104," 가구주+미혼형제자매",2018,54.0000,X,50.0000,X,X,X,X,X,2.10000
'22005," 면부",'105," 가구주+기타친인척",2018,7.0000,X,6.0000,X,X,X,X,X,2.10000
'22005," 면부",'106," 기타",2018,56.0000,X,29.0000,25.0000,X,X,X,X,2.50000
'22005," 면부",'20,"2세대 가구",2018,3177.0000,X,726.0000,1454.0000,802.0000,170.0000,23.0000,X,3.20000
'22005," 면부",'201," 부부+미혼자녀",2018,1796.0000,X,X,977.0000,667.0000,138.0000,14.0000,X,3.50000
'22005," 면부",'202," 부+미혼자녀",2018,191.0000,X,119.0000,63.0000,8.0000,X,X,X,2.40000
'22005," 면부",'203," 모+미혼자녀",2018,468.0000,X,325.0000,124.0000,15.0000,X,X,X,2.40000
'22005," 면부",'204," 부부+양친",2018,13.0000,X,X,X,13.0000,X,X,X,4.00000
'22005," 면부",'205," 부부+한부모",2018,69.0000,X,X,69.0000,X,X,X,X,3.00000
'22005," 면부",'206," 부부+미혼자녀+부부미혼형제자매",2018,25.0000,X,X,X,16.0000,8.0000,X,X,4.40000
'22005," 면부",'207," 조부모+미혼손자녀",2018,31.0000,X,X,23.0000,6.0000,X,X,X,3.40000
'22005," 면부",'208," 조부 또는 조모+미혼손자녀",2018,56.0000,X,45.0000,10.0000,X,X,X,X,2.20000
'22005," 면부",'209," 기타",2018,528.0000,X,237.0000,188.0000,76.0000,19.0000,7.0000,X,2.80000
'22005," 면부",'30,"3세대 가구",2018,344.0000,X,X,50.0000,128.0000,111.0000,44.0000,11.0000,4.50000
'22005," 면부",'301," 부부+미혼자녀+양친",2018,32.0000,X,X,X,X,11.0000,18.0000,X,5.80000
'22005," 면부",'302," 부부+미혼자녀+부친",2018,24.0000,X,X,X,9.0000,14.0000,X,X,4.70000
'22005," 면부",'303," 부부+미혼자녀+모친",2018,129.0000,X,X,X,68.0000,51.0000,9.0000,X,4.60000
'22005," 면부",'304," 기타",2018,159.0000,X,X,50.0000,51.0000,35.0000,17.0000,6.0000,4.20000
'22005," 면부",'40,"4세대 이상 가구",2018,6.0000,X,X,X,X,X,X,X,6.50000
'22005," 면부",'50,"1인 가구",2018,2719.0000,2719.0000,X,X,X,X,X,X,1.00000
'22005," 면부",'60,"비친족 가구",2018,141.0000,X,115.0000,16.0000,7.0000,X,X,X,2.30000
'22003," 동부",'00,"계",2018,865410.0000,248069.0000,234815.0000,186968.0000,152451.0000,34644.0000,6804.0000,1659.0000,2.40000
'22003," 동부",'10,"1세대 가구",2018,154037.0000,X,150902.0000,2966.0000,149.0000,18.0000,X,X,2.00000
'22003," 동부",'101," 부부",2018,140595.0000,X,140595.0000,X,X,X,X,X,2.00000
'22003," 동부",'102," 부부+미혼형제자매",2018,690.0000,X,X,677.0000,13.0000,X,X,X,3.00000
'22003," 동부",'103," 부부+기타친인척",2018,150.0000,X,X,137.0000,9.0000,X,X,X,3.10000
'22003," 동부",'104," 가구주+미혼형제자매",2018,8384.0000,X,7907.0000,460.0000,17.0000,X,X,X,2.10000
'22003," 동부",'105," 가구주+기타친인척",2018,619.0000,X,546.0000,59.0000,8.0000,5.0000,X,X,2.20000
'22003," 동부",'106," 기타",2018,3599.0000,X,1854.0000,1633.0000,102.0000,10.0000,X,X,2.50000
'22003," 동부",'20,"2세대 가구",2018,417507.0000,X,77054.0000,178853.0000,138765.0000,20857.0000,1711.0000,267.0000,3.30000
'22003," 동부",'201," 부부+미혼자녀",2018,275504.0000,X,X,130635.0000,126919.0000,16900.0000,943.0000,107.0000,3.60000
'22003," 동부",'202," 부+미혼자녀",2018,22996.0000,X,15291.0000,6906.0000,748.0000,45.0000,5.0000,X,2.40000
'22003," 동부",'203," 모+미혼자녀",2018,74860.0000,X,48832.0000,23291.0000,2596.0000,124.0000,14.0000,X,2.40000
'22003," 동부",'204," 부부+양친",2018,687.0000,X,X,X,687.0000,X,X,X,4.00000
'22003," 동부",'205," 부부+한부모",2018,4323.0000,X,X,4323.0000,X,X,X,X,3.00000
'22003," 동부",'206," 부부+미혼자녀+부부미혼형제자매",2018,2775.0000,X,X,X,1224.0000,1316.0000,217.0000,18.0000,4.70000
'22003," 동부",'207," 조부모+미혼손자녀",2018,1772.0000,X,X,1408.0000,326.0000,35.0000,X,X,3.20000
'22003," 동부",'208," 조부 또는 조모+미혼손자녀",2018,2981.0000,X,2334.0000,587.0000,55.0000,5.0000,X,X,2.20000
'22003," 동부",'209," 기타",2018,31609.0000,X,10597.0000,11703.0000,6210.0000,2432.0000,529.0000,138.0000,3.10000
'22003," 동부",'30,"3세대 가구",2018,37714.0000,X,X,4473.0000,13299.0000,13601.0000,5013.0000,1328.0000,4.60000
'22003," 동부",'301," 부부+미혼자녀+양친",2018,4120.0000,X,X,X,X,1665.0000,2073.0000,382.0000,5.70000
'22003," 동부",'302," 부부+미혼자녀+부친",2018,2837.0000,X,X,X,1170.0000,1442.0000,206.0000,19.0000,4.70000
'22003," 동부",'303," 부부+미혼자녀+모친",2018,15140.0000,X,X,X,6566.0000,7420.0000,1069.0000,85.0000,4.60000
'22003," 동부",'304," 기타",2018,15617.0000,X,X,4473.0000,5563.0000,3074.0000,1665.0000,842.0000,4.30000
'22003," 동부",'40,"4세대 이상 가구",2018,239.0000,X,X,X,18.0000,79.0000,78.0000,64.0000,5.90000
'22003," 동부",'50,"1인 가구",2018,248069.0000,248069.0000,X,X,X,X,X,X,1.00000
'22003," 동부",'60,"비친족 가구",2018,7844.0000,X,6859.0000,676.0000,220.0000,89.0000,X,X,2.20000
'22010," 중구",'00,"계",2018,34109.0000,13321.0000,9054.0000,6190.0000,4234.0000,1011.0000,244.0000,55.0000,2.20000
'22010," 중구",'10,"1세대 가구",2018,5935.0000,X,5781.0000,144.0000,10.0000,X,X,X,2.00000
'22010," 중구",'101," 부부",2018,5305.0000,X,5305.0000,X,X,X,X,X,2.00000
'22010," 중구",'102," 부부+미혼형제자매",2018,31.0000,X,X,30.0000,X,X,X,X,3.00000
'22010," 중구",'103," 부부+기타친인척",2018,9.0000,X,X,7.0000,X,X,X,X,3.20000
'22010," 중구",'104," 가구주+미혼형제자매",2018,383.0000,X,361.0000,22.0000,X,X,X,X,2.10000
'22010," 중구",'105," 가구주+기타친인척",2018,33.0000,X,31.0000,X,X,X,X,X,2.10000
'22010," 중구",'106," 기타",2018,174.0000,X,84.0000,83.0000,7.0000,X,X,X,2.60000
'22010," 중구",'20,"2세대 가구",2018,12846.0000,X,2738.0000,5802.0000,3680.0000,561.0000,55.0000,10.0000,3.20000
'22010," 중구",'201," 부부+미혼자녀",2018,7921.0000,X,X,4185.0000,3260.0000,442.0000,31.0000,X,3.50000
'22010," 중구",'202," 부+미혼자녀",2018,718.0000,X,477.0000,212.0000,25.0000,X,X,X,2.40000
'22010," 중구",'203," 모+미혼자녀",2018,2463.0000,X,1707.0000,675.0000,79.0000,X,X,X,2.30000
'22010," 중구",'204," 부부+양친",2018,21.0000,X,X,X,21.0000,X,X,X,4.00000
'22010," 중구",'205," 부부+한부모",2018,168.0000,X,X,168.0000,X,X,X,X,3.00000
'22010," 중구",'206," 부부+미혼자녀+부부미혼형제자매",2018,92.0000,X,X,X,50.0000,31.0000,8.0000,X,4.60000
'22010," 중구",'207," 조부모+미혼손자녀",2018,71.0000,X,X,58.0000,10.0000,X,X,X,3.20000
'22010," 중구",'208," 조부 또는 조모+미혼손자녀",2018,147.0000,X,118.0000,27.0000,X,X,X,X,2.20000
'22010," 중구",'209," 기타",2018,1245.0000,X,436.0000,477.0000,233.0000,79.0000,16.0000,X,3.00000
'22010," 중구",'30,"3세대 가구",2018,1346.0000,X,X,173.0000,511.0000,435.0000,184.0000,43.0000,4.60000
'22010," 중구",'301," 부부+미혼자녀+양친",2018,140.0000,X,X,X,X,60.0000,68.0000,12.0000,5.70000
'22010," 중구",'302," 부부+미혼자녀+부친",2018,100.0000,X,X,X,40.0000,51.0000,9.0000,X,4.70000
'22010," 중구",'303," 부부+미혼자녀+모친",2018,476.0000,X,X,X,225.0000,210.0000,38.0000,X,4.60000
'22010," 중구",'304," 기타",2018,630.0000,X,X,173.0000,246.0000,114.0000,69.0000,28.0000,4.30000
'22010," 중구",'40,"4세대 이상 가구",2018,15.0000,X,X,X,X,5.0000,5.0000,X,5.70000
'22010," 중구",'50,"1인 가구",2018,13321.0000,13321.0000,X,X,X,X,X,X,1.00000
'22010," 중구",'60,"비친족 가구",2018,646.0000,X,535.0000,71.0000,30.0000,10.0000,X,X,2.20000
'22020," 동구",'00,"계",2018,138759.0000,40023.0000,40615.0000,29165.0000,22191.0000,5365.0000,1132.0000,268.0000,2.40000
'22020," 동구",'10,"1세대 가구",2018,26726.0000,X,26179.0000,524.0000,21.0000,X,X,X,2.00000
'22020," 동구",'101," 부부",2018,24603.0000,X,24603.0000,X,X,X,X,X,2.00000
'22020," 동구",'102," 부부+미혼형제자매",2018,130.0000,X,X,130.0000,X,X,X,X,3.00000
'22020," 동구",'103," 부부+기타친인척",2018,23.0000,X,X,23.0000,X,X,X,X,3.00000
'22020," 동구",'104," 가구주+미혼형제자매",2018,1238.0000,X,1167.0000,69.0000,X,X,X,X,2.10000
'22020," 동구",'105," 가구주+기타친인척",2018,106.0000,X,97.0000,9.0000,X,X,X,X,2.10000
'22020," 동구",'106," 기타",2018,626.0000,X,312.0000,293.0000,19.0000,X,X,X,2.50000
'22020," 동구",'20,"2세대 가구",2018,64126.0000,X,13156.0000,27705.0000,19853.0000,3108.0000,278.0000,26.0000,3.20000
'22020," 동구",'201," 부부+미혼자녀",2018,40438.0000,X,X,19879.0000,17921.0000,2448.0000,177.0000,13.0000,3.60000
'22020," 동구",'202," 부+미혼자녀",2018,3786.0000,X,2579.0000,1070.0000,126.0000,11.0000,X,X,2.40000
'22020," 동구",'203," 모+미혼자녀",2018,11966.0000,X,8088.0000,3455.0000,400.0000,21.0000,X,X,2.40000
'22020," 동구",'204," 부부+양친",2018,136.0000,X,X,X,136.0000,X,X,X,4.00000
'22020," 동구",'205," 부부+한부모",2018,753.0000,X,X,753.0000,X,X,X,X,3.00000
'22020," 동구",'206," 부부+미혼자녀+부부미혼형제자매",2018,416.0000,X,X,X,179.0000,214.0000,22.0000,X,4.60000
'22020," 동구",'207," 조부모+미혼손자녀",2018,330.0000,X,X,255.0000,65.0000,9.0000,X,X,3.30000
'22020," 동구",'208," 조부 또는 조모+미혼손자녀",2018,564.0000,X,437.0000,119.0000,7.0000,X,X,X,2.20000
'22020," 동구",'209," 기타",2018,5737.0000,X,2052.0000,2174.0000,1019.0000,404.0000,76.0000,12.0000,3.00000
'22020," 동구",'30,"3세대 가구",2018,6395.0000,X,X,820.0000,2280.0000,2229.0000,836.0000,230.0000,4.60000
'22020," 동구",'301," 부부+미혼자녀+양친",2018,661.0000,X,X,X,X,259.0000,330.0000,72.0000,5.70000
'22020," 동구",'302," 부부+미혼자녀+부친",2018,452.0000,X,X,X,183.0000,227.0000,40.0000,X,4.70000
'22020," 동구",'303," 부부+미혼자녀+모친",2018,2524.0000,X,X,X,1101.0000,1227.0000,185.0000,11.0000,4.60000
'22020," 동구",'304," 기타",2018,2758.0000,X,X,820.0000,996.0000,516.0000,281.0000,145.0000,4.30000
'22020," 동구",'40,"4세대 이상 가구",2018,40.0000,X,X,X,X,7.0000,18.0000,12.0000,6.10000
'22020," 동구",'50,"1인 가구",2018,40023.0000,40023.0000,X,X,X,X,X,X,1.00000
'22020," 동구",'60,"비친족 가구",2018,1449.0000,X,1280.0000,116.0000,34.0000,19.0000,X,X,2.20000
'22030," 서구",'00,"계",2018,76111.0000,24084.0000,22583.0000,15516.0000,10423.0000,2726.0000,621.0000,158.0000,2.30000
'22030," 서구",'10,"1세대 가구",2018,14336.0000,X,14024.0000,298.0000,13.0000,X,X,X,2.00000
'22030," 서구",'101," 부부",2018,12990.0000,X,12990.0000,X,X,X,X,X,2.00000
'22030," 서구",'102," 부부+미혼형제자매",2018,76.0000,X,X,73.0000,X,X,X,X,3.00000
'22030," 서구",'103," 부부+기타친인척",2018,9.0000,X,X,8.0000,X,X,X,X,3.10000
'22030," 서구",'104," 가구주+미혼형제자매",2018,806.0000,X,774.0000,30.0000,X,X,X,X,2.00000
'22030," 서구",'105," 가구주+기타친인척",2018,56.0000,X,44.0000,10.0000,X,X,X,X,2.30000
'22030," 서구",'106," 기타",2018,399.0000,X,216.0000,177.0000,6.0000,X,X,X,2.50000
'22030," 서구",'20,"2세대 가구",2018,33539.0000,X,7963.0000,14685.0000,9209.0000,1514.0000,146.0000,22.0000,3.10000
'22030," 서구",'201," 부부+미혼자녀",2018,19320.0000,X,X,10101.0000,7970.0000,1158.0000,81.0000,10.0000,3.50000
'22030," 서구",'202," 부+미혼자녀",2018,2329.0000,X,1563.0000,688.0000,66.0000,10.0000,X,X,2.40000
'22030," 서구",'203," 모+미혼자녀",2018,7291.0000,X,4950.0000,2103.0000,226.0000,11.0000,X,X,2.40000
'22030," 서구",'204," 부부+양친",2018,54.0000,X,X,X,54.0000,X,X,X,4.00000
'22030," 서구",'205," 부부+한부모",2018,374.0000,X,X,374.0000,X,X,X,X,3.00000
'22030," 서구",'206," 부부+미혼자녀+부부미혼형제자매",2018,256.0000,X,X,X,117.0000,115.0000,23.0000,X,4.60000
'22030," 서구",'207," 조부모+미혼손자녀",2018,162.0000,X,X,129.0000,31.0000,X,X,X,3.20000
'22030," 서구",'208," 조부 또는 조모+미혼손자녀",2018,311.0000,X,248.0000,57.0000,5.0000,X,X,X,2.20000
'22030," 서구",'209," 기타",2018,3442.0000,X,1202.0000,1233.0000,740.0000,217.0000,39.0000,11.0000,3.00000
'22030," 서구",'30,"3세대 가구",2018,3465.0000,X,X,479.0000,1188.0000,1200.0000,467.0000,131.0000,4.60000
'22030," 서구",'301," 부부+미혼자녀+양친",2018,361.0000,X,X,X,X,159.0000,171.0000,31.0000,5.70000
'22030," 서구",'302," 부부+미혼자녀+부친",2018,224.0000,X,X,X,100.0000,106.0000,18.0000,X,4.60000
'22030," 서구",'303," 부부+미혼자녀+모친",2018,1228.0000,X,X,X,530.0000,604.0000,83.0000,11.0000,4.70000
'22030," 서구",'304," 기타",2018,1652.0000,X,X,479.0000,558.0000,331.0000,195.0000,89.0000,4.30000
'22030," 서구",'40,"4세대 이상 가구",2018,19.0000,X,X,X,X,X,8.0000,5.0000,5.90000
'22030," 서구",'50,"1인 가구",2018,24084.0000,24084.0000,X,X,X,X,X,X,1.00000
'22030," 서구",'60,"비친족 가구",2018,668.0000,X,596.0000,54.0000,10.0000,8.0000,X,X,2.10000
'22040," 남구",'00,"계",2018,68263.0000,27424.0000,19227.0000,11697.0000,7399.0000,1967.0000,422.0000,127.0000,2.10000
'22040," 남구",'10,"1세대 가구",2018,12251.0000,X,11935.0000,293.0000,22.0000,X,X,X,2.00000
'22040," 남구",'101," 부부",2018,10908.0000,X,10908.0000,X,X,X,X,X,2.00000
'22040," 남구",'102," 부부+미혼형제자매",2018,64.0000,X,X,63.0000,X,X,X,X,3.00000
'22040," 남구",'103," 부부+기타친인척",2018,11.0000,X,X,11.0000,X,X,X,X,3.00000
'22040," 남구",'104," 가구주+미혼형제자매",2018,821.0000,X,773.0000,43.0000,5.0000,X,X,X,2.10000
'22040," 남구",'105," 가구주+기타친인척",2018,52.0000,X,48.0000,X,X,X,X,X,2.10000
'22040," 남구",'106," 기타",2018,395.0000,X,206.0000,173.0000,15.0000,X,X,X,2.50000
'22040," 남구",'20,"2세대 가구",2018,25079.0000,X,6606.0000,10937.0000,6324.0000,1081.0000,114.0000,17.0000,3.10000
'22040," 남구",'201," 부부+미혼자녀",2018,13474.0000,X,X,7234.0000,5389.0000,792.0000,52.0000,7.0000,3.50000
'22040," 남구",'202," 부+미혼자녀",2018,1744.0000,X,1256.0000,429.0000,50.0000,7.0000,X,X,2.30000
'22040," 남구",'203," 모+미혼자녀",2018,5973.0000,X,4128.0000,1638.0000,198.0000,7.0000,X,X,2.30000
'22040," 남구",'204," 부부+양친",2018,51.0000,X,X,X,51.0000,X,X,X,4.00000
'22040," 남구",'205," 부부+한부모",2018,362.0000,X,X,362.0000,X,X,X,X,3.00000
'22040," 남구",'206," 부부+미혼자녀+부부미혼형제자매",2018,197.0000,X,X,X,89.0000,90.0000,16.0000,X,4.60000
'22040," 남구",'207," 조부모+미혼손자녀",2018,163.0000,X,X,133.0000,27.0000,X,X,X,3.20000
'22040," 남구",'208," 조부 또는 조모+미혼손자녀",2018,260.0000,X,213.0000,43.0000,X,X,X,X,2.20000
'22040," 남구",'209," 기타",2018,2855.0000,X,1009.0000,1098.0000,516.0000,182.0000,43.0000,7.0000,3.00000
'22040," 남구",'30,"3세대 가구",2018,2697.0000,X,X,393.0000,1024.0000,872.0000,303.0000,105.0000,4.50000
'22040," 남구",'301," 부부+미혼자녀+양친",2018,254.0000,X,X,X,X,107.0000,115.0000,32.0000,5.70000
'22040," 남구",'302," 부부+미혼자녀+부친",2018,179.0000,X,X,X,78.0000,86.0000,12.0000,X,4.70000
'22040," 남구",'303," 부부+미혼자녀+모친",2018,985.0000,X,X,X,491.0000,430.0000,60.0000,X,4.60000
'22040," 남구",'304," 기타",2018,1279.0000,X,X,393.0000,455.0000,249.0000,116.0000,66.0000,4.20000
'22040," 남구",'40,"4세대 이상 가구",2018,18.0000,X,X,X,X,7.0000,5.0000,5.0000,5.80000
'22040," 남구",'50,"1인 가구",2018,27424.0000,27424.0000,X,X,X,X,X,X,1.00000
'22040," 남구",'60,"비친족 가구",2018,794.0000,X,686.0000,74.0000,28.0000,6.0000,X,X,2.20000
'22050," 북구",'00,"계",2018,171041.0000,48073.0000,43788.0000,37727.0000,32559.0000,7247.0000,1311.0000,336.0000,2.50000
'22050," 북구",'10,"1세대 가구",2018,28885.0000,X,28311.0000,541.0000,29.0000,X,X,X,2.00000
'22050," 북구",'101," 부부",2018,26410.0000,X,26410.0000,X,X,X,X,X,2.00000
'22050," 북구",'102," 부부+미혼형제자매",2018,119.0000,X,X,117.0000,X,X,X,X,3.00000
